space_id,space_name,space_longname,spatialzone_name,spatialzone_longname,spatialzone_type,storey_id,storey_name,building_id,building_name,parent_id,parent_name,parent_type,parent_longname
5ca07fc8-306e-458d-9c07-aaee5e911588,LIFT:1702440,LIFT,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
5ca07fc8-306e-458d-9c07-aaee5e9116da,STAIRCASE:1702266,STAIRCASE,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
5e09a656-a98c-4a96-a258-01bdbce4dd5d,Pyörähdysympyrä 40:Turning Free Space 1500:1903542,,,,,,,,,e6d91338-448c-4dbc-a702-10a95c33f1c9,KITCHEN:1880390,IfcSpace,KITCHEN
60dd3868-a488-4c3e-9b1a-3b4b04818e85,STORE RESIDENTS:1409016,STORE RESIDENTS,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
65d681d3-06bc-4853-be8c-94f762e8ec9b,ROOM:1721407,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecc0,ROOM:1721444,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecc3,ROOM:1721447,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecc5,ROOM:1721441,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecc9,ROOM:1721453,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecce,ROOM:1721450,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecd7,STAIRCASE:1721459,STAIRCASE,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ece2,KITCHEN:1721414,KITCHEN,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ece7,KITCHEN:1721411,KITCHEN,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ece8,BATHROOM:1721420,BATHROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8eceb,SAUNA:1721423,SAUNA,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8eced,ROOM:1721417,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecf1,VESTIBULE:1721429,VESTIBULE,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecf6,TOILET:1721426,TOILET,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecfa,ROOM:1721438,ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecfc,VESTIBULE:1721432,VESTIBULE,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
65d681d3-06bc-4853-be8c-94f762e8ecff,BATHROOM:1721435,BATHROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
6672f17d-fc44-4f8a-b964-d661c2eb32cf,CHASE:1828900,CHASE,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
6672f17d-fc44-4f8a-b964-d661c2eb32d6,CHASE:1828925,CHASE,,,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,05587af9-f099-4553-a05b-106372672cd3,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,IfcBuildingStorey,Level_01
6672f17d-fc44-4f8a-b964-d661c2eb32f9,CHASE:1828882,CHASE,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
7066aef8-6cc6-40b2-93dc-7631dd0c0083,HSTO.AS3,3H+K+WC+KPH,,,,,,,,2d99307a-66cd-4439-b173-5c88d2526478,Rentable,IfcGroup,
7066aef8-6cc6-40b2-93dc-7631dd0c0083,HSTO.AS3,3H+K+WC+KPH,,,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,05587af9-f099-4553-a05b-106372672cd3,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,IfcBuildingStorey,Level_03
7066aef8-6cc6-40b2-93dc-7631dd0c008f,HSTO.AS4,4H+K+WC+KPH+S,,,,,,,,2d99307a-66cd-4439-b173-5c88d2526478,Rentable,IfcGroup,
7066aef8-6cc6-40b2-93dc-7631dd0c008f,HSTO.AS4,4H+K+WC+KPH+S,,,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,05587af9-f099-4553-a05b-106372672cd3,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,IfcBuildingStorey,Level_03
7066aef8-6cc6-40b2-93dc-7631dd0c03f1,HSTO.AS5,3H+K+WC+KPH,,,,,,,,2d99307a-66cd-4439-b173-5c88d2526478,Rentable,IfcGroup,
7066aef8-6cc6-40b2-93dc-7631dd0c03f1,HSTO.AS5,3H+K+WC+KPH,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
7066aef8-6cc6-40b2-93dc-7631dd0c03fd,HSTO.AS6,4H+K+WC+KPH+S,,,,,,,,2d99307a-66cd-4439-b173-5c88d2526478,Rentable,IfcGroup,
7066aef8-6cc6-40b2-93dc-7631dd0c03fd,HSTO.AS6,4H+K+WC+KPH+S,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
7bc5c2dc-4e14-4a26-a51e-bf738776bb83,CHASE:1797166,CHASE,,,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,05587af9-f099-4553-a05b-106372672cd3,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,IfcBuildingStorey,Level_01
7f525984-47bd-4ce6-bbcb-97a6811a148b,Pyörähdysympyrä 21:Turning Free Space 1500:1719749,,,,,,,,,b8ecb908-5f21-4971-9efe-e7c685540175,AS-1.02,IfcSpace,KITCHEN
81061638-91e9-465c-a3a8-d58402082bf8,BUSINESS SPACE:1403563,BUSINESS SPACE,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
81061638-91e9-465c-a3a8-d58402082ecb,LOCKER ROOM:1404824,LOCKER ROOM,,,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db3ad,Basement,IfcBuildingStorey,Basement
833c767a-e5ec-4f10-8b31-ee41f9581637,Pyörähdysympyrä 23:Turning Free Space 1500:1723946,,,,,,,,,bb5ff938-1bb6-4260-baa2-106c2f52876c,SAUNA:1702219,IfcSpace,SAUNA
8477b430-2492-4f97-96e9-11353b552ba4,CHASE:2021701,CHASE,,,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,05587af9-f099-4553-a05b-106372672cd3,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,IfcBuildingStorey,Level_02
8617e82a-caa9-434d-888b-c4d96f8ec2c3,Pyörähdysympyrä 22:Turning Free Space 1500:1720355,,,,,,,,,60dd3868-a488-4c3e-9b1a-3b4b04818e85,STORE RESIDENTS:1409016,IfcSpace,STORE RESIDENTS
88536540-92b3-4cf8-b993-f1005aa89a13,1,GFA 250mm,,,,,,,,fc163a3e-7294-459a-b978-503273033007,Kerrosala,IfcGroup,
88536540-92b3-4cf8-b993-f1005aa89a13,1,GFA 250mm,,,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,05587af9-f099-4553-a05b-106372672cd3,,e3e052f9-0156-11d5-9301-0000863f269a,Level_01,IfcBuildingStorey,Level_01
88536540-92b3-4cf8-b993-f1005aa89a19,2,GFA 250mm,,,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,05587af9-f099-4553-a05b-106372672cd3,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,IfcBuildingStorey,Level_02
88536540-92b3-4cf8-b993-f1005aa89a19,2,GFA 250mm,,,,,,,,fc163a3e-7294-459a-b978-503273033007,Kerrosala,IfcGroup,
88536540-92b3-4cf8-b993-f1005aa89a21,3,GFA 250mm,,,,,,,,fc163a3e-7294-459a-b978-503273033007,Kerrosala,IfcGroup,
88536540-92b3-4cf8-b993-f1005aa89a21,3,GFA 250mm,,,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,05587af9-f099-4553-a05b-106372672cd3,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,IfcBuildingStorey,Level_03
88536540-92b3-4cf8-b993-f1005aa89a29,4,GFA 250mm,,,,,,,,fc163a3e-7294-459a-b978-503273033007,Kerrosala,IfcGroup,
88536540-92b3-4cf8-b993-f1005aa89a29,4,GFA 250mm,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
88eab001-5367-425b-8f75-fe22bc0ec23c,Pyörähdysympyrä 8:Turning Free Space 1500:1551391,,,,,,,,,328f0778-34bd-44b8-8007-d579f58d69b0,BATHROOM:1721299,IfcSpace,BATHROOM
88eab001-5367-425b-8f75-fe22bc0ec549,Pyörähdysympyrä 6:Turning Free Space 1500:1551210,,,,,,,,,328f0778-34bd-44b8-8007-d579f58d69b3,VESTIBULE:1721296,IfcSpace,VESTIBULE
88eab001-5367-425b-8f75-fe22bc0ec5d3,Pyörähdysympyrä 7:Turning Free Space 1500:1551344,,,,,,,,,328f0778-34bd-44b8-8007-d579f58d69bf,ROOM:1721308,IfcSpace,ROOM
896fe30b-f906-4f8f-ae4e-8806fd16f487,3,GFA,,,,,,,,2d99307a-66cd-4439-b173-5c88d252647c,Gross Building,IfcGroup,
896fe30b-f906-4f8f-ae4e-8806fd16f487,3,GFA,,,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,05587af9-f099-4553-a05b-106372672cd3,,fa6d430e-becf-4766-8734-2958fea68219,Level_03,IfcBuildingStorey,Level_03
896fe30b-f906-4f8f-ae4e-8806fd16f48c,2,GFA,,,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,05587af9-f099-4553-a05b-106372672cd3,,458c0e49-01bb-11d5-9302-0000863f251b,Level_02,IfcBuildingStorey,Level_02
896fe30b-f906-4f8f-ae4e-8806fd16f48c,2,GFA,,,,,,,,2d99307a-66cd-4439-b173-5c88d252647c,Gross Building,IfcGroup,
896fe30b-f906-4f8f-ae4e-8806fd16f4bc,4,GFA,,,,,,,,2d99307a-66cd-4439-b173-5c88d252647c,Gross Building,IfcGroup,
896fe30b-f906-4f8f-ae4e-8806fd16f4bc,4,GFA,,,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,05587af9-f099-4553-a05b-106372672cd3,,be768381-8d69-4d59-bdb6-bc2a005db069,Level_04,IfcBuildingStorey,Level_04
9032d952-8cfd-4440-8b21-ef272e1bc70e,Pyörähdysympyrä 25:Turning Free Space 1500:1759229,,,,,,,,,65d681d3-06bc-4853-be8c-94f762e8ece7,KITCHEN:1721411,IfcSpace,KITCHEN
9032d952-8cfd-4440-8b21-ef272e1bc71b,Pyörähdysympyrä 24:Turning Free Space 1500:1759208,,,,,,,,,328f0778-34bd-44b8-8007-d579f58d69a7,KITCHEN:1721284,IfcSpace,KITCHEN
91b4cedc-2da1-4880-a019-98ad19f16e10,1,HEATED NETAREA,,,,,,,,a72e48c5-05d6-4017-83b3-c7fee6b88e05,Lämmitetty nettoala,IfcGroup,
